#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        5376     1.22738     1.13552  0.00109487
        5377     1.22687     1.13554   0.0010948
        5378     1.22635     1.13556  0.00109473
        5379     1.22583     1.13557  0.00109465
        5380     1.22531     1.13559  0.00109457
        5381     1.22479     1.13561   0.0010945
        5382     1.22426     1.13562  0.00109442
        5383     1.22373     1.13564  0.00109434
        5384      1.2232     1.13566  0.00109425
        5385     1.22266     1.13567  0.00109417
        5386     1.22213     1.13569  0.00109408
        5387     1.22159      1.1357    0.001094
        5388     1.22106     1.13572  0.00109391
        5389     1.22052     1.13574  0.00109382
        5390     1.21999     1.13575  0.00109373
        5391     1.21945     1.13577  0.00109363
        5392     1.21892     1.13578  0.00109354
        5393     1.21839      1.1358  0.00109345
        5394     1.21786     1.13581  0.00109335
        5395     1.21733     1.13583  0.00109325
        5396      1.2168     1.13584  0.00109315
        5397     1.21628     1.13586  0.00109305
        5398     1.21576     1.13587  0.00109295
        5399     1.21525     1.13589  0.00109284
        5400     1.21474      1.1359  0.00109274
        5401     1.21423     1.13592  0.00109263
        5402     1.21373     1.13593  0.00109253
        5403     1.21324     1.13595  0.00109242
        5404     1.21275     1.13596  0.00109231
        5405     1.21227     1.13597   0.0010922
        5406      1.2118     1.13599  0.00109208
        5407     1.21133       1.136  0.00109197
        5408     1.21087     1.13602  0.00109186
        5409     1.21042     1.13603  0.00109174
        5410     1.20998     1.13604  0.00109163
        5411     1.20955     1.13606  0.00109151
        5412     1.20912     1.13607  0.00109139
        5413     1.20871     1.13608  0.00109127
        5414     1.20831      1.1361  0.00109115
        5415     1.20792     1.13611  0.00109103
        5416     1.20754     1.13612  0.00109091
        5417     1.20717     1.13614  0.00109079
        5418     1.20681     1.13615  0.00109066
        5419     1.20647     1.13616  0.00109054
        5420     1.20613     1.13618  0.00109041
        5421     1.20581     1.13619  0.00109029
        5422     1.20551      1.1362  0.00109016
        5423     1.20521     1.13621  0.00109004
        5424     1.20493     1.13623  0.00108991
        5425     1.20467     1.13624  0.00108978
        5426     1.20441     1.13625  0.00108965
        5427     1.20417     1.13626  0.00108952
        5428     1.20395     1.13628  0.00108939
        5429     1.20374     1.13629  0.00108926
        5430     1.20354      1.1363  0.00108913
        5431     1.20336     1.13631    0.001089
        5432      1.2032     1.13633  0.00108887
        5433     1.20305     1.13634  0.00108874
        5434     1.20291     1.13635  0.00108861
        5435     1.20278     1.13636  0.00108848
        5436     1.20268     1.13638  0.00108835
        5437     1.20258     1.13639  0.00108821
        5438      1.2025      1.1364  0.00108808
        5439     1.20244     1.13641  0.00108795
        5440     1.20239     1.13642  0.00108782
        5441     1.20235     1.13644  0.00108768
        5442     1.20233     1.13645  0.00108755
        5443     1.20232     1.13646  0.00108742
        5444     1.20233     1.13647  0.00108729
        5445     1.20234     1.13648  0.00108715
        5446     1.20237      1.1365  0.00108702
        5447     1.20242     1.13651  0.00108689
        5448     1.20248     1.13652  0.00108676
        5449     1.20255     1.13653  0.00108663
        5450     1.20263     1.13655  0.00108649
        5451     1.20272     1.13656  0.00108636
        5452     1.20283     1.13657  0.00108623
        5453     1.20294     1.13658   0.0010861
        5454     1.20307     1.13659  0.00108597
        5455     1.20321     1.13661  0.00108584
        5456     1.20335     1.13662  0.00108571
        5457     1.20351     1.13663  0.00108558
        5458     1.20368     1.13664  0.00108545
        5459     1.20385     1.13666  0.00108532
        5460     1.20404     1.13667  0.00108519
        5461     1.20423     1.13668  0.00108506
        5462     1.20443     1.13669  0.00108494
        5463     1.20464      1.1367  0.00108481
        5464     1.20486     1.13672  0.00108468
        5465     1.20508     1.13673  0.00108456
        5466     1.20531     1.13674  0.00108443
        5467     1.20555     1.13675  0.00108431
        5468     1.20579     1.13677  0.00108418
        5469     1.20604     1.13678  0.00108406
        5470     1.20629     1.13679  0.00108393
        5471     1.20655     1.13681  0.00108381
        5472     1.20681     1.13682  0.00108369
        5473     1.20707     1.13683  0.00108356
        5474     1.20734     1.13684  0.00108344
        5475     1.20762     1.13686  0.00108332
        5476     1.20789     1.13687   0.0010832
        5477     1.20817     1.13688  0.00108308
        5478     1.20845      1.1369  0.00108296
        5479     1.20873     1.13691  0.00108285
        5480     1.20902     1.13692  0.00108273
        5481      1.2093     1.13694  0.00108261
        5482     1.20959     1.13695  0.00108249
        5483     1.20988     1.13696  0.00108238
        5484     1.21016     1.13698  0.00108226
        5485     1.21045     1.13699  0.00108215
        5486     1.21074       1.137  0.00108204
        5487     1.21103     1.13702  0.00108192
        5488     1.21132     1.13703  0.00108181
        5489     1.21161     1.13704   0.0010817
        5490     1.21189     1.13706  0.00108159
        5491     1.21218     1.13707  0.00108148
        5492     1.21247     1.13708  0.00108137
        5493     1.21275      1.1371  0.00108126
        5494     1.21303     1.13711  0.00108115
        5495     1.21331     1.13713  0.00108104
        5496     1.21359     1.13714  0.00108093
        5497     1.21387     1.13715  0.00108083
        5498     1.21414     1.13717  0.00108072
        5499     1.21441     1.13718  0.00108062
        5500     1.21468      1.1372  0.00108051
        5501     1.21495     1.13721  0.00108041
        5502     1.21521     1.13722   0.0010803
        5503     1.21547     1.13724   0.0010802
        5504     1.21573     1.13725   0.0010801
        5505     1.21599     1.13727     0.00108
        5506     1.21624     1.13728   0.0010799
        5507     1.21649      1.1373   0.0010798
        5508     1.21673     1.13731   0.0010797
        5509     1.21698     1.13732   0.0010796
        5510     1.21722     1.13734   0.0010795
        5511     1.21745     1.13735   0.0010794
        5512     1.21768     1.13737   0.0010793
        5513     1.21791     1.13738  0.00107921
        5514     1.21814      1.1374  0.00107911
        5515     1.21836     1.13741  0.00107902
        5516     1.21858     1.13743  0.00107892
        5517     1.21879     1.13744  0.00107883
        5518       1.219     1.13746  0.00107873
        5519     1.21921     1.13747  0.00107864
        5520     1.21942     1.13749  0.00107854
        5521     1.21962      1.1375  0.00107845
        5522     1.21981     1.13752  0.00107836
        5523        1.22     1.13753  0.00107827
        5524     1.22019     1.13755  0.00107818
        5525     1.22038     1.13756  0.00107808
        5526     1.22056     1.13758  0.00107799
        5527     1.22074     1.13759   0.0010779
        5528     1.22091     1.13761  0.00107781
        5529     1.22108     1.13762  0.00107773
        5530     1.22125     1.13764  0.00107764
        5531     1.22141     1.13765  0.00107755
        5532     1.22157     1.13767  0.00107746
        5533     1.22173     1.13768  0.00107737
        5534     1.22188      1.1377  0.00107729
        5535     1.22203     1.13771   0.0010772
        5536     1.22217     1.13773  0.00107711
        5537     1.22231     1.13774  0.00107703
        5538     1.22245     1.13776  0.00107694
        5539     1.22258     1.13777  0.00107685
        5540     1.22272     1.13779  0.00107677
        5541     1.22284      1.1378  0.00107668
        5542     1.22297     1.13782   0.0010766
        5543     1.22309     1.13783  0.00107652
        5544     1.22321     1.13785  0.00107643
        5545     1.22332     1.13786  0.00107635
        5546     1.22343     1.13788  0.00107626
        5547     1.22354      1.1379  0.00107618
        5548     1.22364     1.13791   0.0010761
        5549     1.22374     1.13793  0.00107601
        5550     1.22384     1.13794  0.00107593
        5551     1.22394     1.13796  0.00107585
        5552     1.22403     1.13797  0.00107577
        5553     1.22412     1.13799  0.00107569
        5554      1.2242       1.138   0.0010756
        5555     1.22429     1.13802  0.00107552
        5556     1.22437     1.13804  0.00107544
        5557     1.22444     1.13805  0.00107536
        5558     1.22452     1.13807  0.00107528
        5559     1.22459     1.13808   0.0010752
        5560     1.22466      1.1381  0.00107512
        5561     1.22472     1.13811  0.00107504
        5562     1.22478     1.13813  0.00107496
        5563     1.22484     1.13814  0.00107488
        5564      1.2249     1.13816   0.0010748
        5565     1.22496     1.13818  0.00107472
        5566     1.22501     1.13819  0.00107464
        5567     1.22506     1.13821  0.00107456
        5568      1.2251     1.13822  0.00107448
        5569     1.22515     1.13824   0.0010744
        5570     1.22519     1.13825  0.00107432
        5571     1.22523     1.13827  0.00107424
        5572     1.22526     1.13828  0.00107416
        5573      1.2253      1.1383  0.00107408
        5574     1.22533     1.13832    0.001074
        5575     1.22536     1.13833  0.00107392
        5576     1.22539     1.13835  0.00107384
        5577     1.22541     1.13836  0.00107376
        5578     1.22543     1.13838  0.00107368
        5579     1.22545     1.13839  0.00107361
        5580     1.22547     1.13841  0.00107353
        5581     1.22548     1.13843  0.00107345
        5582      1.2255     1.13844  0.00107337
        5583     1.22551     1.13846  0.00107329
        5584     1.22552     1.13847  0.00107321
        5585     1.22552     1.13849  0.00107313
        5586     1.22553      1.1385  0.00107305
        5587     1.22553     1.13852  0.00107297
        5588     1.22553     1.13853  0.00107289
        5589     1.22553     1.13855  0.00107282
        5590     1.22552     1.13857  0.00107274
        5591     1.22551     1.13858  0.00107266
        5592     1.22551      1.1386  0.00107258
        5593      1.2255     1.13861   0.0010725
        5594     1.22548     1.13863  0.00107242
        5595     1.22547     1.13864  0.00107234
